Bank,Tweet Number,Tweet Date,Week,Quarter,gcp_score,Google Trend,Competitor1,Competitor2,Competitor3,Competitor4,ROA,ROS,Operating Income to Sales,Opearting Income to Assets,Operating Expenses to Sales,Cost of Goods to Sales,"Selling, General and Administrative Expenses to Sales"
Scotia,417,1/29/2013,66,5,0.200000003,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,418,1/29/2013,66,5,-0.800000012,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,419,1/29/2013,66,5,-0.5,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,420,1/29/2013,66,5,-0.5,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,421,1/29/2013,66,5,-0.200000003,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,422,1/30/2013,66,5,-0.200000003,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,423,1/30/2013,66,5,-0.300000012,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,424,1/31/2013,66,5,-0.5,88,88,83,93,87,0.002099514,0.220510626,0.279703323,0.002663096,0.670232492,0.284980745,0.385251747
Scotia,425,2/1/2013,66,6,-0.300000012,88,88,83,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,426,2/1/2013,66,6,-0.200000003,88,88,83,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,427,2/2/2013,66,6,0.400000006,88,88,83,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,428,2/3/2013,66,6,-0.600000024,88,88,83,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,429,2/5/2013,67,6,-0.200000003,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,430,2/5/2013,67,6,0.400000006,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,431,2/6/2013,67,6,0.400000006,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,432,2/6/2013,67,6,-0.5,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,433,2/7/2013,67,6,0.600000024,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,434,2/7/2013,67,6,0,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,435,2/7/2013,67,6,0,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,436,2/7/2013,67,6,0.699999988,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,437,2/9/2013,67,6,0.200000003,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,438,2/9/2013,67,6,-0.800000012,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,439,2/9/2013,67,6,-0.100000001,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,440,2/9/2013,67,6,0.200000003,78,81,78,81,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,441,2/12/2013,68,6,0.400000006,82,81,75,82,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,442,2/13/2013,68,6,0,82,81,75,82,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,443,2/13/2013,68,6,0.300000012,82,81,75,82,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,444,2/13/2013,68,6,-0.600000024,82,81,75,82,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,445,2/14/2013,68,6,-0.699999988,82,81,75,82,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,446,2/16/2013,68,6,0,82,81,75,82,79,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,447,2/18/2013,69,6,0.899999976,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,448,2/18/2013,69,6,-0.400000006,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,449,2/18/2013,69,6,0,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,450,2/19/2013,69,6,-0.5,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,451,2/19/2013,69,6,0.300000012,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,452,2/19/2013,69,6,0,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,453,2/20/2013,69,6,0.400000006,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,454,2/20/2013,69,6,0.200000003,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,455,2/20/2013,69,6,0.300000012,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,456,2/21/2013,69,6,-0.400000006,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,457,2/22/2013,69,6,-0.699999988,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,458,2/22/2013,69,6,0.600000024,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,459,2/22/2013,69,6,0,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,460,2/23/2013,69,6,-0.899999976,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,461,2/23/2013,69,6,0.400000006,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,462,2/24/2013,69,6,0.200000003,83,79,78,86,78,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,463,2/25/2013,70,6,-0.300000012,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,464,2/26/2013,70,6,0.5,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,465,2/27/2013,70,6,-0.100000001,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,466,2/27/2013,70,6,-0.400000006,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,467,2/27/2013,70,6,-0.800000012,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,468,2/28/2013,70,6,0.200000003,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,469,3/1/2013,70,6,-0.400000006,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,470,3/1/2013,70,6,0.100000001,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,471,3/1/2013,70,6,-0.100000001,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,472,3/2/2013,70,6,-0.400000006,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,473,3/2/2013,70,6,0,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,474,3/3/2013,70,6,-0.800000012,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,475,3/3/2013,70,6,-0.5,91,87,87,93,90,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,476,3/4/2013,71,6,-0.699999988,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,477,3/4/2013,71,6,-0.800000012,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,478,3/5/2013,71,6,-0.699999988,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,479,3/5/2013,71,6,0.5,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,480,3/5/2013,71,6,-0.400000006,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,481,3/6/2013,71,6,0,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,482,3/7/2013,71,6,0.699999988,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,483,3/7/2013,71,6,-0.5,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,484,3/7/2013,71,6,0,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,485,3/7/2013,71,6,-0.200000003,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,486,3/8/2013,71,6,0.5,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,487,3/8/2013,71,6,0.300000012,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,488,3/8/2013,71,6,-0.699999988,89,87,80,88,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,489,3/11/2013,72,6,0.400000006,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,490,3/11/2013,72,6,-0.200000003,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,491,3/12/2013,72,6,0,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,492,3/12/2013,72,6,-0.5,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,493,3/12/2013,72,6,-0.200000003,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,494,3/12/2013,72,6,0,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,495,3/13/2013,72,6,-0.100000001,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,496,3/13/2013,72,6,-0.300000012,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,497,3/14/2013,72,6,-0.200000003,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,498,3/14/2013,72,6,0,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,499,3/16/2013,72,6,-0.400000006,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,500,3/16/2013,72,6,0.200000003,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,501,3/17/2013,72,6,-0.699999988,85,83,78,85,84,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,502,3/19/2013,73,6,-0.100000001,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,503,3/20/2013,73,6,0.400000006,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,504,3/21/2013,73,6,0.800000012,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,505,3/21/2013,73,6,0,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,506,3/22/2013,73,6,-0.200000003,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,507,3/23/2013,73,6,-0.800000012,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,508,3/24/2013,73,6,-0.800000012,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,509,3/24/2013,73,6,-0.600000024,87,83,80,86,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,510,3/25/2013,74,6,0.899999976,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,511,3/25/2013,74,6,-0.600000024,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,512,3/26/2013,74,6,-0.5,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,513,3/26/2013,74,6,-0.5,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,514,3/27/2013,74,6,-0.699999988,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,515,3/28/2013,74,6,-0.5,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,516,3/28/2013,74,6,0,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,517,3/29/2013,74,6,-0.100000001,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,518,3/29/2013,74,6,-0.200000003,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,519,3/29/2013,74,6,0.800000012,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,520,3/30/2013,74,6,0.100000001,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,521,3/31/2013,74,6,-0.699999988,90,85,76,87,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,522,4/1/2013,75,6,0.5,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,523,4/1/2013,75,6,0,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,524,4/2/2013,75,6,0.400000006,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,525,4/3/2013,75,6,0.899999976,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,526,4/3/2013,75,6,-0.699999988,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,527,4/3/2013,75,6,-0.400000006,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,528,4/3/2013,75,6,0.300000012,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,529,4/4/2013,75,6,0.5,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,530,4/5/2013,75,6,-0.200000003,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,531,4/5/2013,75,6,0.899999976,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,532,4/5/2013,75,6,-0.699999988,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,533,4/6/2013,75,6,0.100000001,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,534,4/6/2013,75,6,-0.5,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,535,4/6/2013,75,6,-0.699999988,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,536,4/6/2013,75,6,0,91,89,81,93,87,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,537,4/8/2013,76,6,0.600000024,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,538,4/9/2013,76,6,0.100000001,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,539,4/9/2013,76,6,-0.5,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,540,4/9/2013,76,6,0.200000003,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,541,4/10/2013,76,6,0,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,542,4/10/2013,76,6,0,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,543,4/10/2013,76,6,-0.600000024,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,544,4/10/2013,76,6,-0.699999988,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,545,4/11/2013,76,6,-0.300000012,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,546,4/12/2013,76,6,0,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,547,4/12/2013,76,6,0.400000006,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,548,4/12/2013,76,6,-0.600000024,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,549,4/13/2013,76,6,0.5,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,550,4/14/2013,76,6,0.300000012,80,82,75,84,89,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,551,4/16/2013,77,6,0,83,83,73,84,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,552,4/16/2013,77,6,-0.600000024,83,83,73,84,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,553,4/16/2013,77,6,0.400000006,83,83,73,84,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,554,4/18/2013,77,6,-0.600000024,83,83,73,84,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,555,4/19/2013,77,6,-0.600000024,83,83,73,84,83,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,556,4/23/2013,78,6,-0.699999988,87,86,80,90,85,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,557,4/25/2013,78,6,0.400000006,87,86,80,90,85,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,558,4/25/2013,78,6,-0.5,87,86,80,90,85,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,559,4/25/2013,78,6,-0.600000024,87,86,80,90,85,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,560,4/25/2013,78,6,0.600000024,87,86,80,90,85,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,561,4/26/2013,78,6,0.5,87,86,80,90,85,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,562,4/26/2013,78,6,-0.800000012,87,86,80,90,85,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,563,4/29/2013,79,6,-0.400000006,94,99,88,100,96,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,564,4/30/2013,79,6,0.400000006,94,99,88,100,96,0.00201815,0.216778237,0.27175616,0.002529981,0.676969093,0.288562883,0.38840621
Scotia,565,5/1/2013,79,7,0.100000001,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,566,5/1/2013,79,7,-0.600000024,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,567,5/2/2013,79,7,0.5,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,568,5/2/2013,79,7,-0.800000012,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,569,5/2/2013,79,7,0.100000001,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,570,5/3/2013,79,7,-0.800000012,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,571,5/3/2013,79,7,-0.699999988,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,572,5/3/2013,79,7,-0.400000006,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,573,5/4/2013,79,7,0.200000003,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,574,5/5/2013,79,7,0,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,575,5/5/2013,79,7,-0.800000012,94,99,88,100,96,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,576,5/7/2013,80,7,-0.800000012,86,92,81,91,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,577,5/7/2013,80,7,-0.699999988,86,92,81,91,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,578,5/7/2013,80,7,0.899999976,86,92,81,91,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,579,5/9/2013,80,7,0,86,92,81,91,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,580,5/11/2013,80,7,-0.200000003,86,92,81,91,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,581,5/11/2013,80,7,0,86,92,81,91,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,582,5/13/2013,81,7,-0.400000006,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,583,5/13/2013,81,7,-0.200000003,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,584,5/14/2013,81,7,-0.400000006,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,585,5/14/2013,81,7,-0.5,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,586,5/14/2013,81,7,-0.100000001,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,587,5/16/2013,81,7,0.300000012,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,588,5/17/2013,81,7,0.800000012,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,589,5/17/2013,81,7,-0.699999988,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,590,5/18/2013,81,7,-0.5,88,88,81,91,90,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,591,5/21/2013,82,7,0,82,84,80,84,82,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,592,5/21/2013,82,7,0,82,84,80,84,82,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,593,5/22/2013,82,7,-0.800000012,82,84,80,84,82,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,594,5/24/2013,82,7,-0.200000003,82,84,80,84,82,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,595,5/26/2013,82,7,-0.5,82,84,80,84,82,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,596,5/27/2013,83,7,0.400000006,92,93,85,94,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,597,5/27/2013,83,7,-0.600000024,92,93,85,94,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,598,5/28/2013,83,7,-0.699999988,92,93,85,94,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
Scotia,599,5/28/2013,83,7,-0.699999988,92,93,85,94,88,0.002277058,0.236735265,0.293714126,0.002825114,0.666806664,0.274954501,0.391852163
