Bank,Tweet Number,Tweet Date,Week,Quarter,gcp_score,Google Trend,Competitor1,Competitor2,Competitor3,Competitor4,ROA,ROS,Operating Income to Sales,Opearting Income to Assets,Operating Expenses to Sales,Cost of Goods to Sales,"Selling, General and Administrative Expenses to Sales"
RBC,87,12/23/2011,8,1,-0.800000012,83,81,84,97,95,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,88,12/24/2011,8,1,0.899999976,83,81,84,97,95,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,89,12/26/2011,9,1,0.699999988,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,90,12/28/2011,9,1,0,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,91,12/28/2011,9,1,0.800000012,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,92,12/28/2011,9,1,-0.699999988,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,93,12/29/2011,9,1,0.300000012,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,94,12/29/2011,9,1,-0.100000001,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,95,12/29/2011,9,1,0,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,96,12/29/2011,9,1,-0.400000006,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,97,12/29/2011,9,1,-0.800000012,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,98,12/30/2011,9,1,0.800000012,81,75,82,94,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,99,1/2/2012,10,1,0.100000001,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,100,1/3/2012,10,1,0.300000012,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,101,1/3/2012,10,1,0.899999976,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,102,1/3/2012,10,1,0.899999976,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,103,1/3/2012,10,1,0.300000012,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,104,1/3/2012,10,1,0,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,105,1/4/2012,10,1,0.800000012,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,106,1/4/2012,10,1,0.200000003,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,107,1/4/2012,10,1,-0.400000006,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,108,1/4/2012,10,1,0.899999976,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,109,1/4/2012,10,1,-0.800000012,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,110,1/5/2012,10,1,-0.100000001,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,111,1/6/2012,10,1,-0.800000012,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,112,1/6/2012,10,1,0.100000001,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,113,1/6/2012,10,1,-0.100000001,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,114,1/6/2012,10,1,0.600000024,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,115,1/6/2012,10,1,0.400000006,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,116,1/7/2012,10,1,0.600000024,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,117,1/7/2012,10,1,-0.5,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,118,1/7/2012,10,1,-0.100000001,88,85,90,98,94,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,119,1/9/2012,11,1,0,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,120,1/10/2012,11,1,-0.600000024,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,121,1/10/2012,11,1,0,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,122,1/10/2012,11,1,-0.400000006,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,123,1/10/2012,11,1,0,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,124,1/10/2012,11,1,-0.699999988,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,125,1/10/2012,11,1,0.300000012,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,126,1/10/2012,11,1,-0.699999988,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,127,1/11/2012,11,1,-0.699999988,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,128,1/11/2012,11,1,0,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,129,1/11/2012,11,1,0.100000001,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,130,1/11/2012,11,1,-0.400000006,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,131,1/11/2012,11,1,0.200000003,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,132,1/11/2012,11,1,-0.300000012,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
