Bank,Tweet Number,Tweet Date,Week,Quarter,gcp_score,Google Trend,Competitor1,Competitor2,Competitor3,Competitor4,ROA,ROS,Operating Income to Sales,Opearting Income to Assets,Operating Expenses to Sales,Cost of Goods to Sales,"Selling, General and Administrative Expenses to Sales"
BMO,1,11/1/2011,1,1,-0.200000003,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,2,11/1/2011,1,1,0.200000003,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,3,11/2/2011,1,1,0.800000012,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,4,11/2/2011,1,1,0.100000001,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,5,11/2/2011,1,1,-0.100000001,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,6,11/2/2011,1,1,0.200000003,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,7,11/2/2011,1,1,-0.100000001,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,8,11/2/2011,1,1,0.200000003,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,9,11/3/2011,1,1,0.5,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,10,11/3/2011,1,1,0.100000001,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,11,11/3/2011,1,1,0.800000012,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,12,11/3/2011,1,1,0.800000012,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,13,11/4/2011,1,1,0.200000003,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,14,11/4/2011,1,1,0.800000012,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,15,11/4/2011,1,1,0.899999976,73,53,70,91,73,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,16,11/7/2011,2,1,-0.800000012,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,17,11/8/2011,2,1,0.400000006,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,18,11/8/2011,2,1,0.699999988,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,19,11/8/2011,2,1,0.300000012,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,20,11/9/2011,2,1,-0.800000012,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,21,11/9/2011,2,1,-0.100000001,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,22,11/10/2011,2,1,0.600000024,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,23,11/10/2011,2,1,-0.100000001,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,24,11/11/2011,2,1,-0.5,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,25,11/12/2011,2,1,-0.5,72,79,78,84,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,26,11/14/2011,3,1,-0.400000006,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,27,11/14/2011,3,1,0.899999976,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,28,11/15/2011,3,1,0.100000001,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,29,11/15/2011,3,1,-0.200000003,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,30,11/15/2011,3,1,0,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,31,11/16/2011,3,1,-0.699999988,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,32,11/16/2011,3,1,0,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,33,11/16/2011,3,1,0.899999976,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,34,11/16/2011,3,1,0.100000001,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,35,11/16/2011,3,1,-0.800000012,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,36,11/16/2011,3,1,0,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,37,11/16/2011,3,1,0.400000006,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,38,11/17/2011,3,1,0.5,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,39,11/18/2011,3,1,-0.600000024,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,40,11/18/2011,3,1,-0.100000001,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,41,11/18/2011,3,1,-0.300000012,76,79,86,85,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,42,11/21/2011,4,1,0.400000006,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,43,11/21/2011,4,1,0.899999976,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,44,11/21/2011,4,1,0.5,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,45,11/21/2011,4,1,0.100000001,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,46,11/21/2011,4,1,0.400000006,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,47,11/21/2011,4,1,0.400000006,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,48,11/21/2011,4,1,0,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,49,11/21/2011,4,1,-0.200000003,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,50,11/21/2011,4,1,-0.100000001,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,51,11/21/2011,4,1,0.600000024,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,52,11/22/2011,4,1,0.600000024,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,53,11/23/2011,4,1,0,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,54,11/23/2011,4,1,0,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,55,11/24/2011,4,1,0.899999976,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,56,11/24/2011,4,1,-0.100000001,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,57,11/24/2011,4,1,0.100000001,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,58,11/25/2011,4,1,0.800000012,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,59,11/25/2011,4,1,-0.400000006,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,60,11/25/2011,4,1,-0.699999988,73,77,80,85,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,61,11/28/2011,5,1,0.899999976,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,62,11/28/2011,5,1,-0.600000024,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,63,11/28/2011,5,1,-0.600000024,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,64,11/28/2011,5,1,-0.600000024,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,65,11/29/2011,5,1,0.800000012,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,66,11/30/2011,5,1,0.300000012,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,67,12/1/2011,5,1,-0.100000001,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,68,12/2/2011,5,1,0.899999976,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,69,12/2/2011,5,1,-0.100000001,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,70,12/2/2011,5,1,-0.5,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,71,12/2/2011,5,1,-0.699999988,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,72,12/2/2011,5,1,-0.699999988,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,73,12/2/2011,5,1,0.100000001,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,74,12/3/2011,5,1,0.699999988,78,84,89,91,84,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,75,12/5/2011,6,1,0.300000012,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,76,12/5/2011,6,1,-0.699999988,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,77,12/5/2011,6,1,-0.800000012,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,78,12/5/2011,6,1,-0.100000001,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,79,12/5/2011,6,1,-0.400000006,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,80,12/5/2011,6,1,-0.300000012,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,81,12/5/2011,6,1,-0.300000012,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,82,12/5/2011,6,1,-0.100000001,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,83,12/6/2011,6,1,0.899999976,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,84,12/6/2011,6,1,0.400000006,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,85,12/6/2011,6,1,-0.600000024,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,86,12/8/2011,6,1,-0.699999988,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,87,12/8/2011,6,1,-0.699999988,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,88,12/8/2011,6,1,-0.800000012,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,89,12/8/2011,6,1,-0.600000024,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,90,12/8/2011,6,1,0,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,91,12/8/2011,6,1,0.600000024,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,92,12/8/2011,6,1,-0.200000003,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,93,12/9/2011,6,1,0.100000001,76,81,90,89,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,94,12/12/2011,7,1,0,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,95,12/14/2011,7,1,0.600000024,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,96,12/14/2011,7,1,0.200000003,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,97,12/15/2011,7,1,0.899999976,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,98,12/16/2011,7,1,-0.100000001,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,99,12/16/2011,7,1,-0.300000012,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,100,12/16/2011,7,1,0,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,101,12/17/2011,7,1,0.699999988,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,102,12/17/2011,7,1,-0.699999988,77,79,93,87,82,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,103,12/20/2011,8,1,-0.100000001,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,104,12/20/2011,8,1,-0.300000012,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,105,12/20/2011,8,1,-0.300000012,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,106,12/20/2011,8,1,0,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,107,12/20/2011,8,1,0,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,108,12/21/2011,8,1,-0.300000012,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,109,12/21/2011,8,1,-0.800000012,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,110,12/21/2011,8,1,-0.5,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,111,12/21/2011,8,1,0.899999976,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,112,12/22/2011,8,1,0.800000012,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,113,12/22/2011,8,1,-0.300000012,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,114,12/22/2011,8,1,0.699999988,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,115,12/23/2011,8,1,0,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,116,12/23/2011,8,1,-0.400000006,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,117,12/24/2011,8,1,0.600000024,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,118,12/24/2011,8,1,0.5,81,84,97,95,83,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,119,12/28/2011,9,1,0.899999976,75,82,94,87,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,120,12/29/2011,9,1,-0.100000001,75,82,94,87,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,121,12/29/2011,9,1,0.400000006,75,82,94,87,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,122,12/29/2011,9,1,-0.5,75,82,94,87,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,123,12/30/2011,9,1,0,75,82,94,87,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,124,12/31/2011,9,1,-0.600000024,75,82,94,87,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,125,12/31/2011,9,1,0,75,82,94,87,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,126,1/3/2012,10,1,0,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,127,1/3/2012,10,1,0.899999976,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,128,1/3/2012,10,1,-0.699999988,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,129,1/3/2012,10,1,0.800000012,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,130,1/3/2012,10,1,0.200000003,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,131,1/3/2012,10,1,-0.5,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,132,1/4/2012,10,1,0.100000001,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,133,1/4/2012,10,1,0.899999976,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,134,1/5/2012,10,1,0.100000001,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,135,1/5/2012,10,1,-0.5,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,136,1/6/2012,10,1,-0.300000012,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,137,1/6/2012,10,1,-0.600000024,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,138,1/6/2012,10,1,-0.5,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,139,1/6/2012,10,1,-0.100000001,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,140,1/7/2012,10,1,-0.699999988,85,90,98,94,88,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,141,1/9/2012,11,1,-0.5,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,142,1/9/2012,11,1,0.5,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,143,1/11/2012,11,1,-0.800000012,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,144,1/11/2012,11,1,-0.800000012,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,145,1/11/2012,11,1,-0.699999988,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,146,1/11/2012,11,1,0.800000012,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,147,1/11/2012,11,1,-0.5,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,148,1/12/2012,11,1,-0.200000003,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,149,1/12/2012,11,1,-0.400000006,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,150,1/13/2012,11,1,0,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,151,1/13/2012,11,1,0.100000001,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,152,1/13/2012,11,1,0.400000006,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,153,1/13/2012,11,1,0,78,78,91,88,81,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,154,1/16/2012,12,1,0,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,155,1/17/2012,12,1,0.899999976,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,156,1/17/2012,12,1,0.5,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,157,1/17/2012,12,1,0.200000003,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,158,1/17/2012,12,1,0.800000012,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,159,1/19/2012,12,1,0.400000006,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,160,1/19/2012,12,1,0.899999976,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,161,1/21/2012,12,1,-0.400000006,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,162,1/21/2012,12,1,-0.100000001,79,80,82,86,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,163,1/23/2012,13,1,0.300000012,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,164,1/24/2012,13,1,0.699999988,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,165,1/25/2012,13,1,0.100000001,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,166,1/25/2012,13,1,-0.400000006,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,167,1/25/2012,13,1,-0.600000024,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,168,1/25/2012,13,1,0.300000012,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,169,1/25/2012,13,1,0.400000006,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,170,1/26/2012,13,1,-0.300000012,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,171,1/26/2012,13,1,0.899999976,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,172,1/27/2012,13,1,0.100000001,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,173,1/27/2012,13,1,-0.800000012,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,174,1/27/2012,13,1,-0.200000003,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,175,1/27/2012,13,1,0.899999976,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,176,1/28/2012,13,1,0,78,81,82,87,78,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,177,1/30/2012,14,1,-0.100000001,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,178,1/30/2012,14,1,0,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,179,1/30/2012,14,1,-0.699999988,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,180,1/30/2012,14,1,0.200000003,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,181,1/30/2012,14,1,-0.5,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,182,1/31/2012,14,1,0.899999976,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,183,1/31/2012,14,1,0,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,184,1/31/2012,14,1,0.400000006,84,89,93,94,86,0.002025044,0.205544032,0.260230058,0.002563817,0.567603243,0.145012257,0.422590986
BMO,185,2/1/2012,14,2,-0.600000024,84,89,93,94,86,0.001921968,0.197304161,0.239304552,0.0023311,0.584098457,0.149443251,0.434655206
